year,week,week_id,municipality,total_cases,confirmed_cases,age_mean,age_std,female_ratio,deaths,top_barangay,outbreak,location_id,lag_1_cases,lag_2_cases,lag_3_cases,lag_4_cases,rolling_mean_4,rolling_std_4,rolling_max_4,rolling_min_4,rolling_mean_8,rolling_std_8,diff_1,diff_4,pct_change_1,momentum_4,ema_4,volatility_4,outbreak_lag_1,outbreak_lag_2,week_of_year,month,week_sin,week_cos,month_sin,month_cos
2025,42,202542,MABINI,67,46,44.74626865671642,26.891670042678747,0.5074626865671642,15,Cadunan,1,2,28.0,34.0,35.0,36.0,35.75,7.500000000000002,46.0,28.0,37.125,6.68553876448477,18.0,10.0,0.6428571428571428,10.0,38.00581412238181,0.20408163265306128,0.0,1.0,42,11,-0.9350162426854148,0.35460488704253557,-0.5000000000000004,0.8660254037844384
2025,43,202543,MABINI,53,35,41.905660377358494,28.95305494107487,0.5471698113207547,8,Libodon,1,2,46.0,28.0,34.0,35.0,35.75,7.500000000000002,46.0,28.0,36.875,6.7281392035879515,-11.0,0.0,-0.23913043478260865,0.0,36.803488473429084,0.20408163265306128,1.0,0.0,43,11,-0.8854560256532101,0.464723172043768,-0.5000000000000004,0.8660254037844384
2025,44,202544,MABINI,48,34,45.270833333333336,25.64714706321679,0.6041666666666666,13,Cadunan,1,2,35.0,46.0,28.0,34.0,35.75,7.500000000000002,46.0,28.0,37.0,6.654751256486922,-1.0,0.0,-0.02857142857142858,0.0,35.682093084057456,0.20408163265306128,1.0,1.0,44,11,-0.822983865893657,0.5680647467311548,-0.5000000000000004,0.8660254037844384
2025,45,202545,MABINI,52,32,43.09615384615385,24.86769667376173,0.5576923076923077,11,Cadunan,1,2,34.0,35.0,46.0,28.0,36.75,6.291528696058959,46.0,32.0,35.0,5.0990195135927845,-2.0,4.0,-0.05882352941176472,4.0,34.209255850434474,0.16666301181613138,1.0,1.0,45,12,-0.7485107481711011,0.6631226582407952,-2.4492935982947064e-16,1.0
2025,46,202546,MABINI,60,48,40.416666666666664,23.76886702280995,0.4666666666666667,18,Golden Valley,1,2,32.0,34.0,35.0,46.0,37.25,7.274384280931733,48.0,32.0,36.5,6.886840453253683,16.0,2.0,0.5,2.0,39.72555351026068,0.19017998120082963,1.0,1.0,46,12,-0.6631226582407955,0.7485107481711007,-2.4492935982947064e-16,1.0
2025,47,202547,MABINI,63,45,40.84126984126984,25.323205186984936,0.42857142857142855,21,Cadunan,1,2,48.0,32.0,34.0,35.0,39.75,7.932002689527197,48.0,32.0,37.75,7.459413994601525,-3.0,10.0,-0.0625,10.0,41.83533210615641,0.19465037274913366,1.0,1.0,47,12,-0.5680647467311559,0.8229838658936564,-2.4492935982947064e-16,1.0
2025,48,202548,MABINI,56,39,47.625,25.57311265585578,0.6607142857142857,13,Cadunan,1,2,45.0,48.0,32.0,34.0,41.0,7.071067811865476,48.0,32.0,38.375,7.308263424762015,-6.0,5.0,-0.1333333333333333,5.0,40.701199263693844,0.1683587574253685,1.0,1.0,48,12,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0
2025,49,202549,MABINI,49,37,42.44897959183673,26.309900880728183,0.6326530612244898,10,Libodon,1,2,39.0,45.0,48.0,32.0,42.25,5.123475382979801,48.0,37.0,39.5,6.071008388821643,-2.0,5.0,-0.05128205128205132,5.0,39.2207195582163,0.11846185856600695,1.0,1.0,49,12,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0
2025,50,202550,MABINI,59,40,44.440677966101696,25.924473317192316,0.576271186440678,9,Tangnanan,1,2,37.0,39.0,45.0,48.0,40.25,3.4034296427770263,45.0,37.0,38.75,5.496752287877419,3.0,-8.0,0.08108108108108114,-8.0,39.53243173492978,0.08250738527944307,1.0,1.0,50,12,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0
2025,51,202551,MABINI,58,47,41.775862068965516,26.055974230556952,0.5344827586206896,17,Tangnanan,1,2,40.0,37.0,39.0,45.0,40.75,4.3493294502332995,47.0,37.0,40.25,5.94618725379068,7.0,2.0,0.17500000000000004,2.0,42.51945904095787,0.10417555569421076,1.0,1.0,51,12,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0
2025,52,202552,MABINI,58,41,41.189655172413794,25.46511676409186,0.5689655172413793,12,Cadunan,1,2,47.0,40.0,37.0,39.0,41.25,4.193248541803045,47.0,37.0,41.125,5.383506557731934,-6.0,2.0,-0.12765957446808507,2.0,41.911675424574725,0.09924848619652177,1.0,1.0,52,12,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0
2025,1,202501,MACO,78,59,45.57692307692308,28.138119095876796,0.5128205128205128,18,Elizalde,1,3,0.0,0.0,0.0,0.0,59.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,1,1,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387
2025,2,202502,MACO,53,34,46.0377358490566,23.318828859752387,0.4339622641509434,13,Dumlan,1,3,59.0,0.0,0.0,0.0,46.5,17.67766952966369,59.0,34.0,46.5,17.67766952966369,-25.0,0.0,-0.423728813559322,0.0,49.0,0.37216146378239345,1.0,0.0,2,1,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387
2025,3,202503,MACO,45,28,48.55555555555556,26.08862130539216,0.5333333333333333,13,Elizalde,0,3,34.0,59.0,0.0,0.0,40.333333333333336,16.441816606851365,59.0,28.0,40.333333333333336,16.441816606851365,-6.0,0.0,-0.17647058823529416,0.0,40.6,0.3977858856496298,1.0,1.0,3,1,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387
2025,4,202504,MACO,60,44,49.11666666666667,25.392573094540495,0.4,22,Elizalde,1,3,28.0,34.0,59.0,0.0,41.25,13.549292724468438,59.0,28.0,41.25,13.549292724468438,16.0,0.0,0.5714285714285714,0.0,41.96,0.3206933189223299,0.0,1.0,4,1,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387
2025,5,202505,MACO,59,39,49.25423728813559,26.22882937449776,0.4745762711864407,18,Bucana,1,3,44.0,28.0,34.0,59.0,36.25,6.849574196011509,44.0,28.0,40.8,11.77709641634983,-5.0,-20.0,-0.11363636363636365,-20.0,40.775999999999996,0.18388118647010762,1.0,0.0,5,2,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001
2025,6,202506,MACO,64,44,38.0625,25.587617913283577,0.5625,9,Binuangan,1,3,39.0,44.0,28.0,34.0,38.75,7.54431353183752,44.0,28.0,41.333333333333336,10.614455552060438,5.0,10.0,0.1282051282051282,10.0,42.0656,0.1897940511154093,1.0,1.0,6,2,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001
2025,7,202507,MACO,57,34,48.421052631578945,25.558020385292707,0.5087719298245614,15,Binuangan,1,3,44.0,39.0,44.0,28.0,40.25,4.787135538781694,44.0,34.0,40.285714285714285,10.078265156832726,-10.0,6.0,-0.2272727272727273,6.0,38.83936,0.11605177063713197,1.0,1.0,7,2,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001
2025,8,202508,MACO,49,29,50.30612244897959,29.0819274361477,0.3673469387755102,12,Elizalde,0,3,34.0,44.0,39.0,44.0,36.5,6.45497224367903,44.0,29.0,38.875,10.148011768673845,-5.0,-15.0,-0.1470588235294118,-15.0,34.903616,0.17213259316477414,1.0,1.0,8,2,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001
2025,9,202509,MACO,57,39,43.31578947368421,24.449041680559677,0.631578947368421,9,Binuangan,1,3,29.0,34.0,44.0,39.0,36.5,6.45497224367903,44.0,29.0,36.375,6.162965427222747,10.0,0.0,0.3448275862068966,0.0,36.5421696,0.17213259316477414,0.0,1.0,9,3,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17
2025,10,202510,MACO,56,37,46.107142857142854,26.590961260910085,0.625,12,Anislagan,1,3,39.0,29.0,34.0,44.0,34.75,4.3493294502332995,39.0,29.0,36.75,6.08863109175031,-2.0,-7.0,-0.05128205128205132,-7.0,36.72530176,0.12165956504149089,1.0,0.0,10,3,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17
2025,11,202511,MACO,64,47,44.421875,27.403397244786195,0.53125,17,Gubatan,1,3,37.0,39.0,29.0,34.0,38.0,7.393691004272947,47.0,29.0,39.125,5.89036743942418,10.0,13.0,0.2702702702702702,13.0,40.835181055999996,0.18958182062238324,1.0,1.0,11,3,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17
2025,12,202512,MACO,46,28,44.06521739130435,27.16812034876584,0.43478260869565216,12,Binuangan,0,3,47.0,37.0,39.0,29.0,37.75,7.804912982645399,47.0,28.0,37.125,6.664136424602537,-19.0,-1.0,-0.4042553191489362,-1.0,35.7011086336,0.2014171092295587,1.0,1.0,12,3,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17
2025,13,202513,MACO,59,41,45.59322033898305,25.084078371079848,0.5254237288135594,16,Anislagan,1,3,28.0,47.0,37.0,39.0,38.25,7.9739158092704585,47.0,28.0,37.375,6.7810134093026875,13.0,2.0,0.4642857142857142,2.0,37.820665180160006,0.2031570906820499,0.0,1.0,13,4,1.0,-1.6081226496766366e-16,0.8660254037844387,-0.4999999999999998
2025,14,202514,MACO,42,29,46.404761904761905,24.105519582290107,0.5952380952380952,6,Bucana,0,3,41.0,28.0,47.0,37.0,36.25,9.287087810503355,47.0,28.0,35.5,6.761234037828133,-12.0,-8.0,-0.29268292682926833,-8.0,34.292399108096006,0.24931779357055986,1.0,0.0,14,4,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998
2025,15,202515,MACO,54,36,45.51851851851852,23.965967018301015,0.4074074074074074,12,Bucana,1,3,29.0,41.0,28.0,47.0,33.5,6.137317546507322,41.0,28.0,35.75,6.734771180756096,7.0,-11.0,0.24137931034482762,-11.0,34.9754394648576,0.17789326221760354,0.0,1.0,15,4,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998
2025,16,202516,MACO,43,29,39.02325581395349,25.578533012118758,0.3953488372093023,12,Concepcion,0,3,36.0,29.0,41.0,28.0,33.75,5.852349955359812,41.0,29.0,35.75,6.734771180756096,-7.0,1.0,-0.19444444444444442,1.0,32.58526367891456,0.16841294835567805,1.0,0.0,16,4,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998
2025,17,202517,MACO,60,46,41.416666666666664,24.643417429384066,0.5166666666666667,9,Poblacion,1,3,29.0,36.0,29.0,41.0,35.0,8.041558721209878,46.0,29.0,36.625,7.614600636746674,17.0,5.0,0.5862068965517242,5.0,37.95115820734874,0.22337663114471884,0.0,1.0,17,5,0.8854560256532099,-0.4647231720437685,0.49999999999999994,-0.8660254037844387
2025,18,202518,MACO,61,41,41.885245901639344,23.83002193358603,0.4426229508196721,14,Gubatan,1,3,46.0,29.0,36.0,29.0,38.0,7.25718035235908,46.0,29.0,37.125,7.772432970808708,-5.0,12.0,-0.10869565217391308,12.0,39.17069492440925,0.18608154749638667,1.0,0.0,18,5,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387
2025,19,202519,MACO,48,30,49.583333333333336,24.75224755179311,0.4791666666666667,10,Bucana,0,3,41.0,46.0,29.0,36.0,36.5,8.346656017032608,46.0,29.0,35.0,6.969320524371696,-11.0,-6.0,-0.2682926829268293,-6.0,35.50241695464555,0.2225774937875362,1.0,1.0,19,5,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387
2025,20,202520,MACO,46,35,47.15217391304348,27.371491569233807,0.5217391304347826,11,Dumlan,1,3,30.0,41.0,46.0,29.0,38.0,6.976149845485449,46.0,30.0,35.875,6.379375249303694,5.0,6.0,0.16666666666666674,6.0,35.30145017278733,0.17887563706372947,0.0,1.0,20,5,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387
2025,21,202521,MACO,57,41,47.421052631578945,25.241651638583576,0.43859649122807015,16,Gubatan,1,3,35.0,30.0,41.0,46.0,36.75,5.315072906367323,41.0,30.0,35.875,6.379375249303694,6.0,-5.0,0.17142857142857149,-5.0,37.580870103672396,0.1407966332812536,1.0,0.0,21,6,0.5680647467311558,-0.8229838658936564,1.2246467991473532e-16,-1.0
2025,22,202522,MACO,58,36,49.3448275862069,26.105421715655318,0.5344827586206896,15,Elizalde,1,3,41.0,35.0,30.0,41.0,35.5,4.5092497528228925,41.0,30.0,36.75,5.750776345105813,-5.0,-5.0,-0.12195121951219512,-5.0,36.94852206220344,0.12354108911843541,1.0,1.0,22,6,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0
2025,23,202523,MACO,51,35,39.450980392156865,26.582184805233897,0.5098039215686274,7,Concepcion,1,3,36.0,41.0,35.0,30.0,36.75,2.8722813232690116,41.0,35.0,36.625,5.780200194259217,-1.0,5.0,-0.02777777777777779,5.0,36.169113237322065,0.0760869224707023,1.0,1.0,23,6,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0
2025,24,202524,MACO,47,33,42.297872340425535,25.367657338684506,0.5957446808510638,14,Anislagan,1,3,35.0,36.0,41.0,35.0,36.25,3.403429642777021,41.0,33.0,37.125,5.166858675387646,-2.0,-2.0,-0.05714285714285716,-2.0,34.90146794239324,0.09136723873226901,1.0,1.0,24,6,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0
2025,25,202525,MACO,47,31,48.95744680851064,26.80359924468979,0.48936170212765956,11,Binuangan,1,3,33.0,35.0,36.0,41.0,33.75,2.2173557826083408,36.0,31.0,35.25,4.0970372570571385,-2.0,-10.0,-0.06060606060606055,-10.0,33.34088076543594,0.06380879949952059,1.0,1.0,25,7,0.12053668025532308,-0.992708874098054,-0.4999999999999997,-0.8660254037844388
2025,26,202526,MACO,45,33,48.77777777777778,26.139389372509775,0.5111111111111111,6,Binuangan,1,3,31.0,33.0,35.0,36.0,33.0,1.632993161855446,35.0,31.0,34.25,3.4121631178560534,2.0,-3.0,0.06451612903225801,-3.0,33.20452845926157,0.04802921064280724,1.0,1.0,26,7,-3.216245299353273e-16,-1.0,-0.4999999999999997,-0.8660254037844388
2025,27,202527,MACO,51,36,48.64705882352941,27.06054214491037,0.45098039215686275,15,Calabcab,1,3,33.0,31.0,33.0,35.0,33.25,2.0615528128088254,36.0,31.0,35.0,2.9760952365713806,3.0,1.0,0.09090909090909083,1.0,34.32271707555694,0.06019132300171753,1.0,1.0,27,7,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388
2025,28,202528,MACO,50,23,44.64,26.633383991846454,0.52,8,Concepcion,0,3,36.0,33.0,31.0,33.0,30.75,5.560275772537425,36.0,23.0,33.5,5.1823877563477305,-13.0,-10.0,-0.36111111111111116,-10.0,29.793630245334164,0.1751267959854307,1.0,1.0,28,7,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388
2025,29,202529,MACO,47,36,47.340425531914896,27.572258108582446,0.46808510638297873,16,Poblacion,1,3,23.0,36.0,33.0,31.0,32.0,6.164414002968975,36.0,23.0,32.875,4.38951673226759,13.0,5.0,0.5652173913043479,5.0,32.2761781472005,0.1868004243323932,0.0,1.0,29,8,-0.3546048870425356,-0.9350162426854148,-0.8660254037844385,-0.5000000000000004
2025,30,202530,MACO,51,46,45.35294117647059,28.096137477889567,0.49019607843137253,14,Binuangan,1,3,36.0,23.0,36.0,33.0,35.25,9.42956343987709,46.0,23.0,34.125,6.379375249303694,10.0,13.0,0.2777777777777777,13.0,37.765706888320295,0.26012588799660935,1.0,0.0,30,8,-0.46472317204376806,-0.8854560256532101,-0.8660254037844385,-0.5000000000000004
2025,31,202531,MACO,50,28,48.96,24.385475770864684,0.42,7,Elizalde,0,3,46.0,36.0,23.0,36.0,33.25,10.045728777279757,46.0,23.0,33.25,6.713525792862389,-18.0,-8.0,-0.3913043478260869,-8.0,33.859424132992174,0.29330594970159873,1.0,1.0,31,8,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004
2025,32,202532,MACO,47,22,46.97872340425532,24.58038221100768,0.5319148936170213,9,Anislagan,0,3,28.0,46.0,36.0,23.0,33.0,10.392304845413262,46.0,22.0,31.875,7.809106405802321,-6.0,-1.0,-0.2142857142857143,-1.0,29.115654479795303,0.30565602486509597,0.0,1.0,32,8,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004
2025,33,202533,MACO,65,42,43.38461538461539,27.34598479878508,0.47692307692307695,13,Concepcion,1,3,22.0,28.0,46.0,36.0,34.5,11.357816691600545,46.0,22.0,33.25,8.564878449642054,20.0,6.0,0.9090909090909092,6.0,34.269392687877186,0.3199384983549449,0.0,0.0,33,9,-0.7485107481711011,-0.6631226582407952,-1.0,-1.8369701987210297e-16
2025,34,202534,MACO,57,42,45.824561403508774,28.845105308364307,0.5964912280701754,16,Bucana,1,3,42.0,22.0,28.0,46.0,33.5,10.115993936995677,42.0,22.0,34.375,9.101608962940878,0.0,-4.0,0.0,-4.0,37.36163561272631,0.2932172155650921,1.0,0.0,34,9,-0.8229838658936564,-0.5680647467311559,-1.0,-1.8369701987210297e-16
2025,35,202535,MACO,46,31,42.19565217391305,26.37727941932635,0.5217391304347826,9,Binuangan,1,3,42.0,42.0,22.0,28.0,34.25,9.673847907287634,42.0,22.0,33.75,9.145646895810987,-11.0,3.0,-0.26190476190476186,3.0,34.81698136763578,0.2744354016251811,1.0,1.0,35,9,-0.8854560256532096,-0.4647231720437691,-1.0,-1.8369701987210297e-16
2025,36,202536,MACO,52,39,46.40384615384615,26.454740940904667,0.5192307692307693,10,Bucana,1,3,31.0,42.0,42.0,22.0,38.5,5.1961524227066285,42.0,31.0,35.75,8.154753215150045,8.0,17.0,0.25806451612903225,17.0,36.490188820581466,0.1315481626001678,1.0,1.0,36,9,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16
2025,37,202537,MACO,54,33,49.092592592592595,22.828539336672023,0.42592592592592593,8,Elizalde,1,3,39.0,31.0,42.0,42.0,36.25,5.123475382979796,42.0,31.0,35.375,8.210402808980463,-6.0,-9.0,-0.15384615384615385,-9.0,35.09411329234888,0.13754296330147103,1.0,1.0,37,10,-0.970941817426052,-0.23931566428755774,-0.8660254037844386,0.5000000000000001
2025,38,202538,MACO,57,37,52.91228070175438,26.445551004276684,0.45614035087719296,9,Poblacion,1,3,33.0,39.0,31.0,42.0,35.0,3.651483716701104,39.0,31.0,34.25,7.086203900134804,4.0,-5.0,0.1212121212121211,-5.0,35.85646797540933,0.10143010324169734,1.0,1.0,38,10,-0.992708874098054,-0.12053668025532357,-0.8660254037844386,0.5000000000000001
2025,39,202539,MACO,66,37,48.56060606060606,24.381032216350725,0.45454545454545453,14,Elizalde,1,3,37.0,33.0,39.0,31.0,36.5,2.5166114784235774,39.0,33.0,35.375,6.6534094374882065,0.0,6.0,0.0,6.0,36.3138807852456,0.06710963942462873,1.0,1.0,39,10,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001
2025,40,202540,MACO,69,41,41.6231884057971,29.173971804693306,0.5217391304347826,11,Gubatan,1,3,37.0,37.0,33.0,39.0,37.0,3.2659863237108997,41.0,33.0,37.75,4.0970372570571385,4.0,2.0,0.10810810810810811,2.0,38.18832847114736,0.08594700851870789,1.0,1.0,40,10,-0.992708874098054,0.1205366802553232,-0.8660254037844386,0.5000000000000001
2025,41,202541,MACO,57,37,47.89473684210526,26.101234378669254,0.40350877192982454,7,Elizalde,1,3,41.0,37.0,37.0,33.0,38.0,1.9999999999999922,41.0,37.0,37.125,3.7201190457142244,-4.0,4.0,-0.09756097560975607,4.0,37.71299708268842,0.051282051282051086,1.0,1.0,41,11,-0.9709418174260521,0.23931566428755738,-0.5000000000000004,0.8660254037844384
2025,42,202542,MACO,61,34,42.47540983606557,24.523190763966703,0.45901639344262296,12,Dumlan,1,3,37.0,41.0,37.0,37.0,37.25,2.8722813232690094,41.0,34.0,36.125,3.27053949241231,-3.0,-3.0,-0.08108108108108103,-3.0,36.22779824961305,0.07509232217696757,1.0,1.0,42,11,-0.9350162426854148,0.35460488704253557,-0.5000000000000004,0.8660254037844384
2025,43,202543,MACO,47,36,49.765957446808514,27.039594772784792,0.425531914893617,12,Bucana,1,3,34.0,37.0,41.0,37.0,37.0,2.943920288775944,41.0,34.0,36.75,2.5495097567963922,2.0,-1.0,0.05882352941176472,-1.0,36.136678949767834,0.07747158654673536,1.0,1.0,43,11,-0.8854560256532101,0.464723172043768,-0.5000000000000004,0.8660254037844384
2025,44,202544,MACO,45,33,43.13333333333333,24.57696630439308,0.7333333333333333,16,Gubatan,1,3,36.0,34.0,37.0,41.0,35.0,1.8257418583505447,37.0,33.0,36.0,2.672612419124244,-3.0,-8.0,-0.08333333333333337,-8.0,34.8820073698607,0.05071505162084847,1.0,1.0,44,11,-0.822983865893657,0.5680647467311548,-0.5000000000000004,0.8660254037844384
2025,45,202545,MACO,50,39,46.74,26.448108608737826,0.54,13,Calabcab,1,3,33.0,36.0,34.0,37.0,35.5,2.645751311064584,39.0,33.0,36.75,2.5495097567963922,6.0,2.0,0.18181818181818188,2.0,36.52920442191642,0.07248633728944066,1.0,1.0,45,12,-0.7485107481711011,0.6631226582407952,-2.4492935982947064e-16,1.0
2025,46,202546,MACO,62,46,44.54838709677419,24.522774573154084,0.5,20,Bucana,1,3,39.0,33.0,36.0,34.0,38.5,5.567764362830019,46.0,33.0,37.875,4.155461122770509,7.0,12.0,0.17948717948717952,12.0,40.31752265314985,0.1409560598184815,1.0,1.0,46,12,-0.6631226582407955,0.7485107481711007,-2.4492935982947064e-16,1.0
2025,47,202547,MACO,39,27,37.05128205128205,24.3785374954765,0.5641025641025641,12,Elizalde,0,3,46.0,39.0,33.0,36.0,36.25,8.139410298049851,46.0,27.0,36.625,5.680480361981471,-19.0,-9.0,-0.4130434782608695,-9.0,34.99051359188991,0.2185076590080497,1.0,1.0,47,12,-0.5680647467311559,0.8229838658936564,-2.4492935982947064e-16,1.0
2025,48,202548,MACO,50,30,43.98,26.952331314105393,0.64,9,Concepcion,0,3,27.0,46.0,39.0,33.0,35.5,8.660254037844386,46.0,27.0,35.25,5.800246300189083,3.0,-3.0,0.11111111111111116,-3.0,32.99430815513394,0.23726723391354482,0.0,1.0,48,12,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0
2025,49,202549,MACO,43,27,43.395348837209305,28.240581687388843,0.5116279069767442,11,Anislagan,0,3,30.0,27.0,46.0,39.0,32.5,9.110433579144297,46.0,27.0,34.0,6.4142698058981855,-3.0,-12.0,-0.09999999999999998,-12.0,30.596584893080365,0.2719532411684865,0.0,0.0,49,12,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0
2025,50,202550,MACO,48,27,44.291666666666664,24.486173548259046,0.4583333333333333,13,Bucana,0,3,27.0,30.0,27.0,46.0,27.75,1.4999999999999936,30.0,27.0,33.125,6.875162335745764,0.0,-19.0,0.0,-19.0,29.15795093584822,0.052173913043478036,0.0,0.0,50,12,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0
2025,51,202551,MACO,48,25,48.6875,23.22796942975832,0.5625,8,Concepcion,0,3,27.0,27.0,30.0,27.0,27.25,2.061552812808826,30.0,25.0,31.75,7.3045973781682765,-2.0,-2.0,-0.07407407407407407,-2.0,27.494770561508933,0.07297532080739207,0.0,0.0,51,12,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0
2025,52,202552,MACO,46,31,48.869565217391305,27.93453354275328,0.5,11,Dumlan,1,3,25.0,27.0,27.0,30.0,27.5,2.5166114784235796,31.0,25.0,31.5,7.289914755527471,6.0,1.0,0.24,1.0,28.896862336905357,0.08830215713766947,0.0,0.0,52,12,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0
2025,1,202501,MARAGUSAN,56,31,43.44642857142857,24.562291603821677,0.5535714285714286,8,Cambagang,1,4,0.0,0.0,0.0,0.0,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1,1,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387
2025,2,202502,MARAGUSAN,58,36,42.53448275862069,26.068880094413153,0.5,11,Poblacion,1,4,31.0,0.0,0.0,0.0,33.5,3.5355339059327378,36.0,31.0,33.5,3.5355339059327378,5.0,0.0,0.16129032258064524,0.0,33.0,0.10247924365022429,1.0,0.0,2,1,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387
2025,3,202503,MARAGUSAN,47,31,43.276595744680854,24.89604659348947,0.6170212765957447,8,Bahi,1,4,36.0,31.0,0.0,0.0,32.666666666666664,2.886751345948128,36.0,31.0,32.666666666666664,2.886751345948128,-5.0,0.0,-0.13888888888888884,0.0,32.2,0.08574508948360778,1.0,1.0,3,1,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387
2025,4,202504,MARAGUSAN,41,28,38.829268292682926,25.946967490464463,0.6097560975609756,12,Poblacion,0,4,31.0,36.0,31.0,0.0,31.5,3.316624790355399,36.0,28.0,31.5,3.316624790355399,-3.0,0.0,-0.09677419354838712,0.0,30.520000000000003,0.1020499935493969,1.0,1.0,4,1,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387
2025,5,202505,MARAGUSAN,42,29,39.88095238095238,27.734105429036223,0.6904761904761905,15,Poblacion,0,4,28.0,31.0,36.0,31.0,31.0,3.5590260840104366,36.0,28.0,31.0,3.0822070014844876,1.0,-2.0,0.03571428571428581,-2.0,29.912000000000003,0.11121956512532614,0.0,1.0,5,2,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001
2025,6,202506,MARAGUSAN,62,40,50.29032258064516,25.147686460596443,0.6290322580645161,16,Bahi,1,4,29.0,28.0,31.0,36.0,32.0,5.477225575051661,40.0,28.0,32.5,4.5934736311423405,11.0,4.0,0.3793103448275863,4.0,33.9472,0.16597653257732306,0.0,0.0,6,2,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001
2025,7,202507,MARAGUSAN,50,30,50.12,24.372651116548226,0.54,9,Cambagang,0,4,40.0,29.0,28.0,31.0,31.75,5.560275772537426,40.0,28.0,32.142857142857146,4.298393941484479,-10.0,-1.0,-0.25,-1.0,32.36832,0.16977941290190612,1.0,0.0,7,2,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001
2025,8,202508,MARAGUSAN,49,32,47.734693877551024,28.253890226394837,0.5306122448979592,14,Bahi,1,4,30.0,40.0,29.0,28.0,32.75,4.9916597106239795,40.0,29.0,32.125,3.9798600118956085,2.0,4.0,0.06666666666666665,4.0,32.220991999999995,0.14790102846293274,0.0,1.0,8,2,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001
2025,9,202509,MARAGUSAN,52,35,44.80769230769231,24.289946650736514,0.40384615384615385,10,Katipunan,1,4,32.0,30.0,40.0,29.0,34.25,4.349329450233296,40.0,30.0,32.625,4.0686080455816125,3.0,6.0,0.09375,6.0,33.3325952,0.1233852326307318,1.0,0.0,9,3,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17
2025,10,202510,MARAGUSAN,49,32,43.285714285714285,23.74605230348826,0.4489795918367347,13,Poblacion,1,4,35.0,32.0,30.0,40.0,32.25,2.061552812808831,35.0,30.0,32.125,3.833592123769634,-3.0,-8.0,-0.08571428571428574,-8.0,32.79955712,0.06200158835515282,1.0,1.0,10,3,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17
